OVERALL STATS
SPIN COUNT	10000
TOTAL WIN	12513.0
BASE WIN	12220.0
FREE WIN	293.0
FREE TRIGGERS	32

RTP	125.13000000000001
TOTAL WIN DIST	 5.1295368514126105
0	7751
9.0	8
16.5	5
2.0	390
1.0	119
4.0	240
2.5	40
0.5	536
5.0	218
17.0	4
21.0	6
1.5	15
20.0	61
7.0	23
10.5	4
5.5	37
16.0	59
4.5	27
3.0	125
54.5	1
40.5	3
40.0	23
8.0	108
8.5	6
12.0	23
10.0	33
34.0	2
6.0	18
19.0	1
22.0	7
104.0	1
18.0	12
12.5	7
100.0	5
28.0	2
30.0	4
7.5	8
24.0	4
56.0	1
3.5	16
13.0	2
15.0	5
14.5	2
48.5	1
42.0	1
23.0	1
14.0	1
20.5	7
24.5	1
13.5	2
35.0	1
45.0	1
100.5	2
21.5	3
11.0	1
41.0	1
6.5	1
107.5	1
49.5	1
25.0	5
120.0	1
11.5	1
36.0	1
46.0	1
18.5	1
27.0	1
43.0	1

BASE WIN DIST	 4.9819339618264715
0	7772
9.0	8
16.5	5
2.0	388
1.0	119
4.0	239
2.5	40
0.5	534
5.0	218
17.0	4
21.0	6
1.5	15
20.0	61
7.0	21
10.5	4
5.5	37
16.0	59
4.5	26
3.0	123
54.5	1
40.5	3
40.0	23
8.0	107
8.5	5
12.0	23
10.0	33
34.0	2
6.0	18
19.0	1
22.0	7
104.0	1
18.0	10
12.5	7
100.0	5
28.0	2
30.0	4
7.5	8
24.0	4
56.0	1
3.5	14
13.0	2
15.0	5
14.5	2
48.5	1
42.0	1
23.0	1
14.0	1
20.5	6
24.5	1
13.5	2
35.0	1
45.0	1
100.5	2
21.5	3
41.0	1
6.5	1
25.0	5
120.0	1
36.0	1
46.0	1
18.5	1
27.0	1
43.0	1

FREE WIN DIST	 19.31581181150562
0	9
18.0	2
2.0	2
8.5	1
4.5	1
7.0	2
5.0	1
11.0	1
2.5	1
102.5	1
4.0	1
3.5	2
49.5	1
0.5	3
8.0	1
11.5	1
3.0	1
20.5	1

