OVERALL STATS
SPIN COUNT	1000000
TOTAL WIN	1120247.0
BASE WIN	1085901.5
FREE WIN	34345.5
FREE TRIGGERS	3810

RTP	112.0247
TOTAL WIN DIST	 4.7032263563421015
0	781502
5.0	19661
4.0	23046
5.5	3613
2.0	39979
10.0	2109
0.5	57071
16.0	6330
4.5	2424
3.0	10946
3.5	1430
20.5	772
11.0	257
1.0	12118
8.0	8924
17.0	398
20.0	5698
7.0	2295
37.0	11
2.5	3760
40.0	1708
42.0	101
21.0	364
120.0	40
10.5	456
9.0	833
30.0	360
6.0	1756
27.0	51
12.0	2319
24.0	178
102.5	4
11.5	58
7.5	570
100.0	409
22.0	623
45.0	73
120.5	23
15.0	206
12.5	360
22.5	67
23.5	25
16.5	716
1.5	1206
6.5	312
13.0	412
34.0	18
60.0	13
21.5	76
8.5	791
23.0	168
30.5	75
14.0	223
35.0	23
18.0	330
96.5	2
35.5	8
104.5	5
15.5	38
56.0	100
40.5	209
19.0	114
9.5	92
33.0	27
25.0	294
24.5	47
32.0	262
101.5	4
13.5	134
28.5	25
41.0	87
125.0	10
62.5	6
29.5	9
86.0	1
62.0	6
25.5	61
17.5	70
28.0	171
64.0	1
70.0	8
44.0	63
46.0	22
18.5	52
32.5	25
100.5	77
38.5	5
220.0	1
82.0	1
69.0	1
105.5	3
49.5	5
14.5	41
43.0	30
42.5	23
47.5	1
108.5	3
19.5	27
52.0	15
84.0	1
26.5	10
55.0	2
103.0	13
101.0	19
48.0	15
45.5	11
44.5	11
105.0	25
26.0	32
48.5	5
34.5	12
102.0	42
56.5	14
36.0	51
58.5	4
31.0	23
29.0	10
27.5	11
108.0	11
110.0	8
106.5	3
104.0	12
43.5	5
161.0	1
200.0	3
58.0	7
109.0	2
147.0	1
61.5	4
125.5	6
49.0	5
54.5	1
41.5	7
51.5	2
53.0	1
85.5	1
122.5	1
80.0	8
50.0	15
52.5	3
33.5	5
37.5	4
122.0	4
121.0	3
130.5	1
165.5	1
60.5	3
123.0	2
51.0	5
57.0	3
114.0	1
31.5	9
80.5	4
47.0	3
132.5	1
66.0	1
54.0	1
70.5	1
73.0	2
88.5	1
39.0	4
127.0	1
39.5	1
36.5	6
200.5	1
55.5	2
46.5	1
129.0	1
107.0	2
38.0	6
67.5	1
50.5	3
66.5	1
96.0	1
140.0	3
126.0	1
148.0	1
72.0	2
72.5	1
162.0	2
132.0	1
53.5	1
63.0	1
59.0	1
89.5	1
81.0	1
110.5	1
113.0	1
61.0	1

BASE WIN DIST	 4.5934368595092
0	784555
5.0	19498
4.0	22818
5.5	3496
2.0	39858
10.0	2029
0.5	56821
16.0	6279
4.5	2341
3.0	10823
3.5	1374
20.5	738
11.0	212
1.0	11974
8.0	8851
17.0	373
20.0	5662
7.0	2190
37.0	10
2.5	3652
42.0	97
21.0	336
120.0	38
10.5	413
9.0	754
30.0	351
6.0	1660
27.0	43
40.0	1695
12.0	2281
24.0	161
102.5	4
7.5	520
100.0	406
22.0	596
45.0	69
11.5	37
120.5	21
15.0	181
12.5	338
22.5	54
23.5	16
16.5	679
1.5	1152
6.5	271
13.0	385
60.0	13
21.5	68
8.5	731
23.0	151
30.5	68
14.0	193
35.0	16
18.0	308
96.5	2
35.5	6
15.5	27
56.0	99
40.5	197
19.0	92
33.0	26
25.0	280
24.5	35
32.0	258
13.5	115
28.5	19
41.0	80
125.0	10
62.5	6
62.0	3
25.5	47
17.5	63
28.0	156
34.0	15
44.0	58
46.0	18
18.5	43
100.5	75
38.5	3
220.0	1
82.0	1
105.5	2
14.5	31
43.0	26
42.5	22
52.0	10
26.5	3
55.0	1
103.0	12
101.0	18
48.0	9
45.5	9
19.5	16
44.5	9
32.5	22
105.0	23
26.0	17
48.5	4
34.5	10
102.0	40
56.5	13
36.0	45
58.5	4
31.0	17
29.0	6
27.5	6
108.0	9
110.0	8
106.5	2
104.0	12
161.0	1
200.0	3
58.0	5
9.5	59
61.5	2
125.5	6
49.0	4
54.5	1
41.5	6
85.5	1
49.5	4
122.5	1
80.0	8
50.0	12
122.0	4
121.0	3
130.5	1
70.0	5
104.5	3
60.5	3
123.0	2
51.0	4
57.0	3
114.0	1
31.5	4
80.5	4
47.0	3
132.5	1
70.5	1
73.0	2
127.0	1
36.5	2
200.5	1
55.5	1
37.5	2
46.5	1
33.5	2
129.0	1
107.0	2
38.0	5
109.0	1
50.5	2
96.0	1
140.0	3
72.0	1
72.5	1
162.0	2
39.0	2
108.5	1
29.5	1
53.5	1
101.5	2
43.5	1
