OVERALL STATS
SPIN COUNT	1000000
TOTAL WIN	1171195.0
BASE WIN	1148285.0
FREE WIN	22910.0
FREE TRIGGERS	444119

RTP	117.1195
TOTAL WIN DIST	 4.794471897088876
0	777153
2.0	39057
1.0	13634
6.0	1919
2.5	3794
3.0	12254
0.5	55306
16.0	6395
56.0	120
3.5	1508
5.5	3863
8.0	9457
20.0	5940
4.0	23598
20.5	747
5.0	20012
28.0	230
12.0	2621
12.5	407
100.0	402
8.5	893
40.0	1750
4.5	2544
21.5	79
16.5	683
7.0	2423
1.5	1288
22.0	675
30.0	428
10.0	2218
14.0	201
10.5	527
11.5	68
9.0	905
13.5	159
30.5	76
62.0	3
24.0	247
17.0	437
41.5	16
44.0	70
40.5	239
32.0	280
9.5	99
11.0	285
13.0	443
21.0	407
105.0	26
25.0	353
35.0	28
6.5	341
27.5	17
101.0	16
7.5	661
41.0	67
15.0	218
42.0	114
23.0	208
14.5	55
17.5	78
18.0	336
25.5	84
46.0	19
26.5	14
45.0	81
36.5	6
114.0	1
18.5	55
44.5	14
15.5	49
19.0	163
36.0	50
100.5	64
26.0	31
104.5	8
43.0	43
23.5	26
102.0	43
22.5	101
110.0	10
72.0	3
48.5	5
120.5	22
42.5	22
80.0	18
104.0	16
34.0	38
33.0	23
108.0	11
120.0	48
122.5	7
47.0	9
50.0	18
105.5	8
32.5	48
65.0	1
45.5	14
37.5	8
19.5	28
27.0	53
37.0	13
28.5	19
102.5	8
38.0	13
138.5	1
52.0	14
50.5	4
31.0	21
103.5	2
122.0	9
96.0	2
58.0	10
24.5	29
56.5	10
124.0	2
55.0	2
69.5	1
98.5	3
47.5	1
48.0	17
125.0	6
29.0	14
61.0	4
220.0	2
60.0	19
38.5	1
107.5	1
140.0	4
80.5	8
70.0	6
121.0	1
148.5	1
34.5	12
103.0	14
107.0	6
60.5	3
58.5	7
52.5	3
43.5	6
72.5	1
132.0	1
51.0	1
121.5	2
35.5	5
33.5	4
220.5	1
140.5	1
39.5	1
57.0	6
165.5	1
51.5	1
53.0	1
106.5	2
82.0	1
29.5	7
31.5	2
110.5	2
126.0	1
70.5	2
46.5	2
73.0	1
115.0	1
109.5	1
62.5	1
130.0	1
101.5	1
49.5	2
49.0	2
200.0	1
136.5	1
125.5	2
59.5	1
68.0	1

BASE WIN DIST	 4.737179388494277
0	779720
2.0	38875
1.0	13473
6.0	1859
2.5	3669
3.0	12138
0.5	55008
16.0	6340
56.0	118
3.5	1450
5.5	3780
8.0	9375
20.0	5898
4.0	23385
20.5	730
5.0	19895
28.0	219
12.0	2575
12.5	382
100.0	399
8.5	851
40.0	1739
4.5	2463
21.5	75
16.5	666
7.0	2353
1.5	1242
22.0	656
30.0	421
10.0	2161
14.0	187
10.5	496
11.5	62
9.0	870
13.5	151
30.5	73
62.0	3
24.0	240
17.0	420
41.5	14
44.0	69
40.5	228
32.0	275
9.5	75
13.0	421
21.0	387
105.0	26
25.0	340
35.0	24
6.5	318
27.5	13
101.0	16
7.5	630
11.0	259
15.0	211
41.0	63
42.0	112
23.0	198
14.5	49
17.5	74
18.0	315
25.5	79
46.0	18
26.5	10
45.0	78
114.0	1
15.5	43
19.0	156
36.0	49
100.5	61
26.0	25
104.5	7
43.0	40
23.5	22
102.0	43
22.5	92
110.0	10
72.0	3
48.5	4
42.5	19
80.0	18
104.0	16
18.5	46
34.0	36
33.0	22
108.0	10
120.0	48
122.5	7
47.0	5
50.0	16
65.0	1
32.5	44
37.5	7
19.5	23
27.0	45
37.0	12
102.5	8
138.5	1
45.5	13
52.0	12
50.5	3
31.0	18
105.5	6
103.5	1
122.0	8
96.0	2
58.0	8
56.5	10
55.0	2
69.5	1
98.5	3
47.5	1
48.0	16
125.0	6
29.0	10
44.5	10
61.0	4
220.0	2
60.0	18
38.5	1
107.5	1
140.0	4
24.5	23
80.5	8
70.0	6
121.0	1
148.5	1
103.0	14
28.5	13
107.0	6
34.5	10
60.5	3
58.5	6
120.5	21
52.5	3
72.5	1
132.0	1
51.0	1
43.5	3
38.0	10
35.5	5
220.5	1
140.5	1
57.0	6
36.5	4
165.5	1
51.5	1
53.0	1
82.0	1
29.5	2
31.5	2
110.5	2
126.0	1
70.5	2
46.5	2
73.0	1
115.0	1
109.5	1
62.5	1
106.5	1
130.0	1
101.5	1
49.0	2
200.0	1
121.5	1
136.5	1
33.5	2
125.5	2
124.0	1
49.5	1

FREE WIN DIST	 1.1500007869884918
0	441372
0.5	368
3.0	120
5.0	165
2.0	262
2.5	122
4.5	83
12.0	40
11.0	23
5.5	83
16.0	59
9.0	34
41.0	5
13.0	23
8.0	100
1.0	166
7.0	65
4.0	215
1.5	44
3.5	58
36.5	3
7.5	33
20.5	15
18.5	9
44.5	3
24.0	6
21.0	20
16.5	15
10.0	52
22.0	17
40.0	11
6.0	55
10.5	28
6.5	21
120.5	1
8.5	41
25.0	8
100.5	4
32.0	4
45.5	1
18.0	18
9.5	18
28.5	6
45.0	3
38.0	2
17.0	16
20.0	58
24.5	7
124.0	1
19.0	7
28.0	10
49.5	2
100.0	3
19.5	5
23.0	12
15.0	5
12.5	21
11.5	6
27.0	9
17.5	4
14.5	6
31.0	2
13.5	8
40.5	10
34.5	2
26.0	7
35.0	4
14.0	14
56.0	3
29.0	4
47.0	4
43.5	3
15.5	6
26.5	4
34.0	2
42.0	2
121.5	1
25.5	3
33.5	2
32.5	3
23.5	3
41.5	1
39.5	1
27.5	4
44.0	1
60.0	1
30.0	6
48.5	1
33.0	1
52.0	2
103.5	1
106.5	1
22.5	7
29.5	4
30.5	3
42.5	3
37.5	2
50.5	1
108.0	1
43.0	3
58.0	1
46.0	1
122.0	1
50.0	1
21.5	3
36.0	1
105.5	1
58.5	1
59.5	1
37.0	1
48.0	1
104.5	1
68.0	1

