OVERALL STATS
SPIN COUNT	10000000
TOTAL WIN	11811633.0
BASE WIN	11463697.0
FREE WIN	347936.0
FREE TRIGGERS	37666

RTP	118.11632999999999
TOTAL WIN DIST	 4.836887202399194
0	7766530
8.0	94897
3.0	121972
0.5	553460
4.0	237370
20.0	60939
2.0	389980
8.5	8836
5.0	202265
36.0	548
1.0	134152
25.0	3433
1.5	13658
6.5	3510
4.5	24998
12.0	25826
16.0	62918
7.5	6734
100.0	4192
19.0	1477
3.5	14886
16.5	6742
10.5	5503
40.0	16886
5.5	37837
27.0	588
10.0	22643
24.0	2481
17.0	4316
7.0	24913
22.0	6816
56.0	1179
60.0	205
13.5	1718
29.0	208
2.5	37839
13.0	4662
32.0	2906
6.0	19589
12.5	4126
30.0	4364
9.0	10100
43.0	404
32.5	415
125.5	30
9.5	1056
20.5	8004
15.0	2244
56.5	132
11.0	2963
25.5	852
21.5	892
21.0	4047
36.5	68
18.0	3523
105.0	269
108.0	103
45.5	224
40.5	2343
42.0	1061
19.5	265
33.0	344
23.0	1991
38.0	98
44.0	683
28.0	2200
17.5	823
45.0	797
35.0	211
103.0	175
14.5	546
96.0	12
57.0	70
120.5	185
11.5	768
120.0	428
30.5	616
14.0	2287
46.0	203
22.5	839
102.0	459
68.5	2
107.0	60
104.0	175
18.5	542
82.0	9
101.5	36
48.0	221
41.0	854
74.5	4
61.5	17
15.5	513
50.5	40
42.5	289
52.0	126
58.5	58
80.5	42
55.0	16
39.0	55
31.5	72
23.5	295
122.0	109
49.0	53
47.0	94
35.5	70
65.0	10
31.0	228
50.0	191
24.5	349
34.0	307
53.0	16
112.0	20
44.5	142
117.0	3
29.5	58
28.5	218
64.5	7
37.5	70
100.5	744
60.5	40
80.0	172
128.0	11
105.5	43
72.0	20
101.0	198
72.5	15
33.5	60
43.5	51
41.5	133
51.5	11
68.0	2
27.5	146
110.0	86
47.5	30
116.0	35
103.5	18
37.0	136
106.0	8
26.5	141
130.0	13
81.0	9
104.5	38
34.5	125
97.0	6
26.0	391
102.5	116
149.5	1
58.0	60
123.0	15
48.5	64
125.0	90
96.5	6
121.0	16
110.5	17
62.0	38
39.5	14
49.5	14
51.0	33
200.0	16
46.5	42
89.0	3
122.5	57
62.5	32
38.5	29
142.5	2
70.0	49
129.5	1
54.5	9
132.0	8
106.5	14
139.5	1
116.5	6
114.0	9
52.5	19
142.0	1
53.5	8
66.5	4
220.0	6
65.5	9
77.0	3
131.5	1
107.5	6
61.0	21
141.0	1
115.0	2
130.5	4
148.5	3
140.0	15
67.5	4
126.0	7
63.0	11
73.0	5
113.0	9
108.5	9
83.5	2
54.0	11
70.5	4
85.0	2
127.0	6
134.5	2
218.0	1
78.5	1
124.0	9
200.5	5
109.5	6
112.5	3
144.5	1
111.5	2
123.5	3
71.5	1
117.5	5
118.0	3
136.5	6
138.0	4
89.5	1
121.5	8
79.0	1
57.5	3
161.0	1
109.0	7
98.5	5
124.5	2
201.0	1
59.0	4
55.5	4
145.5	1
76.0	1
64.0	9
119.5	1
63.5	3
84.5	1
84.0	5
132.5	5
119.0	2
69.5	1
59.5	3
166.0	1
127.5	1
143.0	1
111.0	3
138.5	1
66.0	10
74.0	1
114.5	1
140.5	3
87.0	2
165.5	1
81.5	1
160.5	1
94.0	1
73.5	2
144.0	2
67.0	2
95.0	1
134.0	1
133.0	1
71.0	2
135.5	1
79.5	1
129.0	1
88.5	2
150.0	1
69.0	2
248.0	1
160.0	1
137.0	2
159.0	1
86.0	1
85.5	2
162.0	1
82.5	1
135.0	1
141.5	1

BASE WIN DIST	 4.724574442309265
0	7796417
8.0	94052
3.0	120720
0.5	551277
4.0	235494
20.0	60524
2.0	388725
8.5	8277
5.0	200695
36.0	499
1.0	132663
25.0	3237
1.5	13122
6.5	3009
4.5	24027
12.0	25331
16.0	62418
7.5	6255
100.0	4151
19.0	1349
3.5	14307
16.5	6474
10.5	5076
40.0	16719
5.5	36791
27.0	493
10.0	21946
24.0	2254
17.0	4081
7.0	24055
22.0	6597
56.0	1157
60.0	191
13.5	1522
2.5	36731
32.0	2824
6.0	18556
30.0	4270
9.0	9391
43.0	360
32.5	359
9.5	707
20.5	7701
12.5	3856
15.0	2045
56.5	122
11.0	2594
25.5	746
13.0	4322
21.5	764
21.0	3769
36.5	48
18.0	3288
105.0	255
108.0	100
45.5	195
40.5	2251
42.0	987
19.5	193
33.0	299
23.0	1829
38.0	66
29.0	128
44.0	614
28.0	2066
17.5	717
35.0	176
103.0	167
45.0	745
14.5	420
96.0	12
57.0	57
120.5	182
120.0	421
30.5	563
14.0	2052
46.0	159
22.5	699
102.0	441
107.0	47
104.0	158
82.0	9
101.5	30
48.0	186
41.0	787
61.5	6
15.5	410
42.5	252
52.0	110
58.5	54
18.5	417
80.5	39
39.0	26
31.5	45
122.0	104
49.0	35
47.0	61
35.5	47
11.5	571
65.0	5
31.0	175
23.5	221
50.0	165
34.0	268
112.0	18
44.5	117
117.0	3
29.5	24
37.5	55
100.5	721
60.5	30
80.0	168
128.0	8
105.5	39
72.0	16
72.5	13
33.5	29
24.5	248
41.5	107
51.5	3
27.5	92
116.0	31
103.5	15
37.0	105
106.0	4
26.5	90
130.0	12
81.0	9
104.5	30
34.5	94
97.0	6
28.5	157
26.0	258
102.5	104
110.0	79
58.0	50
123.0	15
