OVERALL STATS
SPIN COUNT	1000000
TOTAL WIN	1185234.0
BASE WIN	1149610.5
FREE WIN	35623.5
FREE TRIGGERS	3734

RTP	118.5234
TOTAL WIN DIST	 4.853406779288545
0	776196
2.0	39341
0.5	55579
3.5	1433
8.0	9497
3.0	12184
1.0	13387
16.0	6311
4.0	23609
10.0	2296
10.5	542
5.0	20131
4.5	2493
20.0	6077
16.5	721
7.5	673
56.0	139
6.0	1949
12.0	2692
1.5	1373
2.5	3885
25.0	339
7.0	2555
120.5	28
8.5	907
30.0	475
5.5	3682
23.0	225
30.5	66
100.0	421
6.5	316
40.0	1702
9.5	98
21.0	372
19.0	147
22.0	615
105.0	26
28.0	236
36.5	4
11.0	298
32.0	296
44.0	61
14.5	60
22.5	93
40.5	218
14.0	245
9.0	937
13.0	431
17.0	459
20.5	782
18.5	52
85.5	1
45.0	84
25.5	84
15.5	50
34.0	37
18.0	342
101.0	21
12.5	400
26.0	45
13.5	172
47.0	9
41.0	88
24.5	34
24.0	245
15.0	225
100.5	80
21.5	94
19.5	33
43.0	44
33.0	47
27.0	60
104.0	21
52.0	16
48.0	15
38.5	7
36.0	65
27.5	12
38.0	10
42.0	109
37.0	14
102.0	51
65.5	1
120.0	32
31.0	19
17.5	80
29.5	5
125.0	7
11.5	97
63.0	4
32.5	43
29.0	17
107.0	6
43.5	4
42.5	33
122.0	16
57.0	10
62.0	7
70.0	4
23.5	30
45.5	24
50.0	10
123.0	2
106.5	1
50.5	5
49.0	3
105.5	6
41.5	10
131.0	1
35.0	29
48.5	7
39.5	1
53.0	3
103.0	18
70.5	1
39.0	7
104.5	1
56.5	14
44.5	27
80.5	7
75.0	1
28.5	26
80.0	15
102.5	12
46.0	18
58.5	5
26.5	15
140.0	1
54.5	2
116.0	3
65.0	2
58.0	10
62.5	4
125.5	2
122.5	6
60.5	5
49.5	2
71.5	1
87.0	1
33.5	5
121.0	2
34.5	15
101.5	4
220.0	2
140.5	2
124.5	1
60.0	18
130.0	1
61.0	2
37.5	3
106.0	2
35.5	6
112.0	3
67.0	1
46.5	4
72.5	2
114.0	2
110.0	3
132.5	1
31.5	2
113.0	1
108.0	4
81.0	1
132.0	1
136.5	1
85.0	1
138.5	1
47.5	4
128.0	2
109.0	1
51.0	1
68.0	2
129.5	1
57.5	1
200.5	1
200.0	1
72.0	1
89.5	1
124.0	1

BASE WIN DIST	 4.7384743270687615
0	779130
2.0	39232
0.5	55392
3.5	1377
8.0	9406
3.0	12063
1.0	13246
16.0	6275
4.0	23448
10.0	2222
10.5	512
5.0	19978
4.5	2394
20.0	6032
16.5	693
7.5	619
56.0	137
6.0	1846
12.0	2650
1.5	1326
2.5	3761
25.0	316
7.0	2466
120.5	26
8.5	841
30.0	462
5.5	3597
23.0	203
100.0	419
6.5	268
40.0	1684
9.5	66
21.0	354
19.0	138
22.0	597
105.0	25
36.5	3
11.0	255
32.0	287
44.0	52
28.0	223
22.5	75
40.5	200
14.0	214
9.0	869
13.0	394
17.0	434
20.5	757
18.5	45
85.5	1
45.0	81
15.5	39
34.0	28
18.0	323
101.0	18
12.5	370
26.0	26
25.5	72
41.0	80
24.0	220
100.5	76
15.0	201
21.5	82
13.5	157
43.0	41
33.0	36
27.0	50
104.0	21
30.5	58
52.0	15
48.0	15
36.0	60
14.5	42
38.0	6
42.0	101
37.0	7
102.0	49
65.5	1
120.0	32
17.5	66
29.5	2
125.0	6
63.0	3
32.5	38
29.0	11
107.0	6
11.5	68
43.5	3
42.5	27
122.0	14
57.0	10
62.0	5
70.0	4
45.5	20
50.0	7
123.0	2
106.5	1
23.5	23
50.5	4
105.5	5
41.5	6
31.0	15
24.5	28
48.5	5
35.0	25
19.5	23
104.5	1
56.5	12
44.5	21
80.5	7
28.5	19
80.0	15
47.0	6
102.5	10
46.0	16
58.5	5
26.5	7
140.0	1
116.0	3
58.0	8
62.5	2
125.5	2
122.5	5
60.5	4
38.5	5
121.0	2
34.5	13
103.0	16
220.0	2
39.0	5
124.5	1
60.0	18
130.0	1
37.5	1
106.0	1
112.0	3
72.5	2
114.0	1
35.5	3
27.5	6
110.0	3
31.5	2
46.5	1
113.0	1
108.0	4
140.5	1
101.5	3
81.0	1
33.5	2
136.5	1
85.0	1
138.5	1
47.5	2
128.0	2
54.5	1
49.0	2
68.0	1
200.0	1
124.0	1
53.0	1

FREE WIN DIST	 14.88572957047098
12.0	42
30.5	8
5.5	83
0	579
5.0	200
4.5	97
8.0	118
6.0	103
28.0	13
4.0	167
14.5	15
8.5	59
2.0	194
25.0	23
25.5	10
3.0	124
3.5	57
7.0	84
1.0	146
13.5	14
47.0	3
1.5	46
24.5	8
0.5	279
13.0	35
24.0	26
19.5	8
10.5	29
9.0	67
10.0	74
2.5	122
38.5	2
6.5	47
11.0	39
16.5	27
16.0	38
40.5	17
27.5	6
20.0	59
23.0	23
31.0	4
9.5	32
12.5	34
11.5	24
30.0	12
14.0	28
22.0	15
20.5	25
18.0	18
23.5	6
42.0	8
44.0	9
22.5	17
33.0	12
40.0	18
7.5	53
36.0	4
34.0	8
32.0	9
21.5	12
38.0	5
27.0	10
49.0	1
17.5	13
131.0	1
18.5	6
35.0	3
39.5	1
15.5	12
53.0	2
17.0	25
21.0	16
103.0	2
65.5	1
50.0	4
39.0	2
19.0	11
15.0	20
29.0	5
48.5	2
75.0	1
36.5	1
41.0	10
26.0	19
54.5	1
37.0	6
26.5	8
45.0	5
45.5	3
100.0	3
46.0	2
49.5	2
42.5	7
28.5	6
71.5	1
65.0	1
87.0	1
101.5	1
140.5	1
56.5	2
32.5	4
62.0	2
62.5	2
44.5	4
61.0	2
63.0	1
122.5	1
35.5	3
67.0	1
46.5	2
101.0	3
41.5	2
125.0	1
102.0	2
132.5	1
100.5	3
105.0	1
60.5	1
122.0	2
43.0	2
132.0	1
102.5	2
120.5	2
43.5	1
37.5	3
29.5	2
56.0	2
34.5	1
107.0	1
51.0	1
129.5	1
57.5	1
200.5	1
50.5	1
68.0	1
72.0	1
52.0	1
89.5	1
114.0	1
33.5	2
106.0	1
58.0	1
47.5	2
105.5	1

