OVERALL STATS
SPIN COUNT	1000000
TOTAL WIN	1170942.0
BASE WIN	1148860.0
FREE WIN	22082.0
FREE TRIGGERS	444695

RTP	117.09419999999999
TOTAL WIN DIST	 4.7685607716203
0	776700
3.0	12443
0.5	55652
2.0	39188
24.0	212
21.0	386
5.0	20182
20.0	6246
5.5	3762
8.0	9455
4.0	23554
7.0	2538
16.0	6348
1.0	13297
12.0	2595
2.5	3948
104.5	5
20.5	778
4.5	2488
40.0	1696
1.5	1228
10.0	2256
100.0	382
56.5	18
17.0	447
16.5	660
7.5	635
9.0	954
6.5	287
120.0	45
3.5	1402
13.0	475
22.0	666
56.0	124
123.0	4
13.5	165
18.0	291
6.0	1914
104.0	24
30.0	454
28.5	28
27.0	53
44.0	72
8.5	890
18.5	54
40.5	265
25.0	350
10.5	537
29.0	11
22.5	81
28.0	219
23.0	203
15.0	218
35.0	13
32.0	296
11.0	318
23.5	29
12.5	408
105.5	6
21.5	69
25.5	87
62.5	4
34.0	24
14.0	214
30.5	52
26.0	37
121.5	2
9.5	78
42.0	98
15.5	46
24.5	42
14.5	58
42.5	28
19.0	133
45.0	80
41.0	91
17.5	68
120.5	12
105.0	22
48.5	6
108.0	13
103.0	14
100.5	67
102.0	57
31.5	12
11.5	58
50.0	13
101.5	1
72.0	2
58.5	9
125.5	3
52.0	12
33.0	33
35.5	5
34.5	15
36.5	11
45.5	25
80.0	7
44.5	11
101.0	20
32.5	27
49.0	3
43.0	35
36.0	38
31.0	14
60.0	19
27.5	14
50.5	3
122.0	7
19.5	19
133.0	1
62.0	2
26.5	12
107.0	6
102.5	10
37.5	9
46.0	15
125.0	5
48.0	26
112.0	5
61.0	5
220.0	1
60.5	6
38.0	10
57.0	4
58.0	9
122.5	8
29.5	5
110.0	5
80.5	6
47.0	4
37.0	9
140.0	4
38.5	2
116.0	3
63.0	2
53.5	1
72.5	1
39.0	2
41.5	6
160.5	1
55.0	1
52.5	5
130.0	1
97.0	1
33.5	3
70.0	2
70.5	1
49.5	1
200.0	5
110.5	1
98.5	2
82.0	1
46.5	3
103.5	2
84.0	1
64.5	1
53.0	1
43.5	2
106.5	2
117.0	1
51.0	1
117.5	1
47.5	1
123.5	1
108.5	1

BASE WIN DIST	 4.707964124799594
0	779247
3.0	12312
0.5	55338
2.0	39001
24.0	200
21.0	371
5.0	20046
20.0	6198
5.5	3654
8.0	9352
4.0	23346
7.0	2470
16.0	6305
1.0	13157
12.0	2567
2.5	3836
104.5	3
20.5	758
4.5	2421
40.0	1685
1.5	1187
10.0	2208
100.0	381
56.5	16
17.0	433
16.5	648
7.5	602
9.0	904
6.5	258
120.0	45
3.5	1356
13.0	451
22.0	649
56.0	123
123.0	3
13.5	157
18.0	275
6.0	1821
104.0	22
30.0	447
28.5	24
27.0	49
44.0	69
8.5	850
40.5	259
25.0	338
10.5	517
29.0	9
22.5	75
28.0	211
23.0	194
15.0	210
35.0	12
32.0	289
11.0	293
23.5	26
12.5	390
105.5	5
21.5	63
25.5	79
62.5	3
34.0	24
14.0	203
30.5	51
26.0	31
121.5	2
9.5	60
42.0	93
15.5	39
24.5	35
14.5	51
42.5	26
19.0	127
45.0	76
41.0	90
17.5	61
18.5	47
120.5	12
105.0	20
48.5	6
108.0	11
103.0	13
100.5	66
102.0	53
31.5	10
11.5	53
50.0	9
101.5	1
72.0	2
58.5	9
125.5	3
52.0	12
33.0	32
35.5	3
34.5	14
36.5	9
45.5	25
80.0	7
44.5	11
101.0	20
32.5	25
49.0	3
43.0	35
36.0	37
31.0	11
60.0	19
27.5	12
50.5	3
122.0	7
19.5	17
133.0	1
62.0	2
107.0	6
102.5	10
37.5	9
46.0	15
125.0	5
48.0	25
112.0	5
61.0	2
220.0	1
60.5	6
38.0	8
57.0	4
58.0	8
122.5	8
29.5	3
110.0	4
80.5	6
47.0	3
37.0	8
140.0	3
38.5	2
116.0	3
63.0	1
53.5	1
72.5	1
39.0	2
41.5	5
26.5	6
160.5	1
55.0	1
52.5	3
130.0	1
33.5	3
70.0	2
70.5	1
49.5	1
200.0	5
110.5	1
98.5	2
82.0	1
46.5	2
103.5	2
43.5	1
106.5	2
117.0	1
51.0	1
47.5	1
108.5	1

FREE WIN DIST	 1.1696189022917458
0	441953
5.5	103
0.5	394
5.0	181
22.0	14
13.5	9
20.0	63
16.5	12
4.0	217
123.0	1
18.0	14
2.5	108
1.0	139
4.5	70
2.0	278
8.0	128
6.0	84
8.5	40
40.0	13
15.0	6
11.0	21
7.0	61
10.0	41
3.0	145
45.0	4
16.0	46
13.0	21
28.0	7
9.0	45
12.5	19
23.0	6
3.5	40
25.5	8
10.5	13
14.0	12
7.5	31
20.5	19
1.5	40
22.5	5
32.0	7
21.0	14
9.5	16
27.0	4
40.5	6
100.0	2
11.5	5
26.5	6
24.0	10
12.0	27
23.5	3
17.0	12
38.0	2
6.5	24
26.0	6
30.0	7
18.5	6
50.0	4
36.5	1
28.5	4
104.0	2
29.5	3
21.5	6
100.5	2
27.5	2
25.0	12
17.5	6
24.5	6
19.0	5
56.5	2
42.5	2
14.5	8
42.0	3
29.0	2
31.0	4
32.5	2
15.5	7
140.0	1
61.0	3
102.5	1
36.0	1
110.0	1
47.0	1
30.5	1
33.0	1
97.0	1
41.5	1
102.0	4
105.0	2
44.0	3
52.5	2
19.5	2
103.0	1
58.0	1
63.0	1
35.5	2
62.5	1
104.5	1
46.5	1
84.0	1
34.5	1
44.5	1
53.0	1
43.5	1
56.0	1
35.0	1
123.5	1
108.0	2
41.0	1

